,width,longitude,type,average_people_value
609,55.763520099999994,37.60516035,commercial,1000.0
610,55.763503400000005,37.60654195,apartments,500.0
611,55.764078850000004,37.6056089,apartments,500.0
612,55.7566803,37.6291092,office,1000.0
613,55.7580954,37.62670795,office,1000.0
614,55.758339500000005,37.6261782,office,1000.0
615,55.7654553,37.6110216,office,1000.0
616,55.76804535,37.601638050000005,apartments,500.0
617,55.77000995,37.599156750000006,apartments,500.0
618,55.7693248,37.60706759999999,commercial,1000.0
619,55.759543550000004,37.63199245,office,1000.0
620,55.7608431,37.6349802,office,1000.0
621,55.7604202,37.6359063,office,1000.0
622,55.76699705,37.6344712,apartments,500.0
623,55.7672177,37.6348608,apartments,500.0
624,55.7676717,37.6302309,apartments,500.0
625,55.76765005,37.62918435,apartments,500.0
626,55.768131600000004,37.633371350000004,office,1000.0
627,55.76771465,37.63458205,apartments,500.0
628,55.7659777,37.6321108,apartments,500.0
629,55.764638950000005,37.633027549999994,office,1000.0
630,55.76439045,37.634483149999994,apartments,500.0
631,55.7637424,37.634696500000004,apartments,500.0
632,55.764152800000005,37.6352102,apartments,500.0
633,55.763514900000004,37.63537605,office,1000.0
634,55.76301015,37.6335484,commercial,1000.0
635,55.76221785,37.6337951,office,1000.0
636,55.76426925,37.6324026,office,1000.0
637,55.7546679,37.626256850000004,office,1000.0
638,55.7568825,37.6250299,office,1000.0
639,55.7647898,37.6209894,apartments,500.0
640,55.765096650000004,37.621028249999995,apartments,500.0
641,55.765111250000004,37.6204751,apartments,500.0
642,55.7673966,37.63005715,apartments,500.0
643,55.76251995,37.59552175,apartments,500.0
644,55.76233755,37.5958049,apartments,500.0
645,55.76198170000001,37.5960234,commercial,1000.0
646,55.761606,37.59644295,apartments,500.0
647,55.761101100000005,37.5984579,apartments,500.0
648,55.76085745,37.598082500000004,apartments,500.0
649,55.759573849999995,37.5974399,apartments,500.0
650,55.760915,37.59700655,apartments,500.0
651,55.760729600000005,37.5966899,apartments,500.0
652,55.7606075,37.6001857,office,1000.0
653,55.761939600000005,37.600637750000004,apartments,500.0
654,55.762451999999996,37.5963818,apartments,500.0
655,55.76249425,37.5968344,office,1000.0
656,55.76260915,37.5978106,apartments,500.0
657,55.762902499999996,37.597367899999995,apartments,500.0
658,55.76157245,37.59866775,apartments,500.0
659,55.762023150000005,37.5986536,apartments,500.0
660,55.7623209,37.5982124,apartments,500.0
661,55.7617422,37.6012809,apartments,500.0
662,55.76131775,37.60582485,commercial,1000.0
663,55.761809150000005,37.6061785,university,1000.0
664,55.76217275,37.60625015,apartments,500.0
665,55.76107255,37.60243585,commercial,1000.0
666,55.761548399999995,37.6064025,commercial,1000.0
667,55.75933015,37.60372825,commercial,1000.0
668,55.759602799999996,37.60306705,apartments,500.0
669,55.759904750000004,37.6023244,apartments,500.0
670,55.76061,37.602085200000005,commercial,1000.0
671,55.76091995,37.6030523,apartments,500.0
672,55.7592,37.6046318,commercial,1000.0
673,55.760719699999996,37.603838800000005,apartments,500.0
674,55.7615313,37.60529725,commercial,1000.0
675,55.76208415000001,37.60593395,apartments,500.0
676,55.7597039,37.6076796,apartments,500.0
677,55.762515050000005,37.6066984,commercial,1000.0
678,55.75329985,37.63929065,office,1000.0
679,55.75280345,37.6411515,apartments,500.0
680,55.75121985,37.6420526,office,1000.0
681,55.75132085,37.64227365,office,1000.0
682,55.7509163,37.643594050000004,apartments,500.0
683,55.750856799999994,37.642384050000004,commercial,1000.0
684,55.750805650000004,37.642967549999995,office,1000.0
685,55.75447175,37.64200715,commercial,1000.0
686,55.754221900000005,37.641855899999996,commercial,1000.0
687,55.75306715,37.6409546,apartments,500.0
688,55.7531587,37.6402511,apartments,500.0
689,55.75321925,37.6397848,office,1000.0
690,55.75370235,37.64158465,commercial,1000.0
691,55.7551702,37.64268045,commercial,1000.0
693,55.75021245,37.643965449999996,office,1000.0
694,55.75398475,37.641227,commercial,1000.0
695,55.7390518,37.6053232,apartments,500.0
696,55.738526300000004,37.6048526,office,1000.0
697,55.741713000000004,37.600045800000004,apartments,500.0
698,55.7417451,37.600753749999996,commercial,1000.0
699,55.74156105,37.60089735,commercial,1000.0
700,55.7423292,37.60062425,apartments,500.0
701,55.74178185,37.6017725,apartments,500.0
702,55.7419926,37.604366049999996,apartments,500.0
703,55.74259615,37.599866950000006,office,1000.0
704,55.7415717,37.60226005,apartments,500.0
705,55.74125775,37.60523275,apartments,500.0
706,55.741576800000004,37.60450255000001,apartments,500.0
707,55.743061350000005,37.601730950000004,office,1000.0
708,55.74241655,37.6014154,apartments,500.0
709,55.74283815,37.6028602,apartments,500.0
710,55.7426707,37.602539300000004,apartments,500.0
711,55.742969450000004,37.602210400000004,apartments,500.0
712,55.73985895,37.60556485,apartments,500.0
713,55.7414061,37.606293300000004,apartments,500.0
714,55.7425243,37.60639175,apartments,500.0
715,55.7375773,37.6018155,office,1000.0
716,55.7378156,37.60217135,commercial,1000.0
717,55.73771855,37.6030499,university,1000.0
718,55.737746599999994,37.6012749,apartments,500.0
719,55.73788255,37.6034803,university,1000.0
720,55.73816765,37.60173055,apartments,500.0
721,55.73812495,37.60383665,office,1000.0
722,55.74167715,37.60657475,apartments,500.0
723,55.7420874,37.6064708,apartments,500.0
724,55.74194955,37.60646425,apartments,500.0
725,55.7422571,37.6065102,apartments,500.0
726,55.74176695,37.6220926,commercial,1000.0
727,55.741107799999995,37.62209365,apartments,500.0
728,55.7397208,37.6185356,apartments,500.0
729,55.7439741,37.620118649999995,commercial,1000.0
730,55.7441889,37.6205492,commercial,1000.0
731,55.742686,37.621378050000004,commercial,1000.0
732,55.74235165,37.6213566,apartments,500.0
733,55.74197715,37.6221515,commercial,1000.0
734,55.7432327,37.62126415,commercial,1000.0
735,55.742426449999996,37.62418675,apartments,500.0
736,55.74223835,37.62330715,commercial,1000.0
737,55.7422093,37.6247275,commercial,1000.0
738,55.7436961,37.62460355,commercial,1000.0
739,55.743995850000005,37.624590999999995,commercial,1000.0
740,55.74384575,37.623731,commercial,1000.0
741,55.743177,37.62868655,apartments,500.0
742,55.7431322,37.6302465,apartments,500.0
743,55.7434147,37.63032005,apartments,500.0
744,55.7435485,37.6322766,commercial,1000.0
745,55.7417274,37.62814125,apartments,500.0
746,55.762467799999996,37.624794300000005,office,1000.0
747,55.7623962,37.62392215,office,1000.0
748,55.755257799999995,37.62757085,office,1000.0
749,55.73936655,37.614289,commercial,1000.0
750,55.7573215,37.63638095,office,1000.0
751,55.75719205,37.637345999999994,apartments,500.0
752,55.757011750000004,37.63814685,apartments,500.0
753,55.756664,37.628293,office,1000.0
754,55.763174649999996,37.613721850000005,apartments,500.0
755,55.7617757,37.61604295,apartments,500.0
756,55.76230835,37.61706985,commercial,1000.0
757,55.766701,37.60046835,apartments,500.0
758,55.76613025,37.5978864,commercial,1000.0
759,55.7659801,37.59668135,apartments,500.0
760,55.767413000000005,37.59830345,commercial,1000.0
761,55.76889765,37.60044705,office,1000.0
762,55.76876375,37.6063281,commercial,1000.0
763,55.7679328,37.6021944,commercial,1000.0
764,55.76745375,37.6033489,commercial,1000.0
765,55.76791335,37.604314900000006,commercial,1000.0
766,55.7677104,37.602294349999994,commercial,1000.0
767,55.76738175,37.602587150000005,commercial,1000.0
768,55.7670833,37.60180325,commercial,1000.0
769,55.767570500000005,37.60261595,commercial,1000.0
770,55.769268100000005,37.60673205,commercial,1000.0
771,55.76891595,37.6067233,commercial,1000.0
772,55.766288700000004,37.61078945,commercial,1000.0
773,55.76918205,37.60876565,commercial,1000.0
774,55.76802205,37.60904549999999,commercial,1000.0
775,55.76787899999999,37.6090782,commercial,1000.0
776,55.76753185,37.60804725,commercial,1000.0
777,55.76934145,37.6075628,commercial,1000.0
778,55.76902495,37.6082399,commercial,1000.0
779,55.7675091,37.61276945,office,1000.0
780,55.76743105,37.6130609,office,1000.0
781,55.7676649,37.613353950000004,office,1000.0
782,55.765958999999995,37.614163149999996,apartments,500.0
783,55.766259000000005,37.61401595,apartments,500.0
784,55.7681354,37.614407650000004,apartments,500.0
785,55.76851275,37.613589250000004,commercial,1000.0
786,55.7684965,37.614017399999994,commercial,1000.0
787,55.7686189,37.614777950000004,apartments,500.0
788,55.768276900000004,37.61596555,apartments,500.0
789,55.76835025,37.61513345,commercial,1000.0
790,55.7683168,37.615495499999994,commercial,1000.0
791,55.768369750000005,37.61476345,commercial,1000.0
792,55.76702095,37.617651,apartments,500.0
793,55.766977499999996,37.618768700000004,commercial,1000.0
794,55.768603,37.6178529,commercial,1000.0
795,55.768713149999996,37.61830225,commercial,1000.0
796,55.76837745,37.6186773,apartments,500.0
797,55.767923999999994,37.61901105,apartments,500.0
798,55.7681606,37.6199842,apartments,500.0
799,55.76900915,37.6187654,commercial,1000.0
800,55.7688545,37.6204274,commercial,1000.0
801,55.76854405,37.62043595,commercial,1000.0
802,55.768526050000006,37.627967999999996,apartments,500.0
803,55.76800235,37.626486299999996,office,1000.0
804,55.769148650000005,37.6257167,apartments,500.0
805,55.7672271,37.6251381,apartments,500.0
806,55.7676273,37.62662505,apartments,500.0
807,55.76748875,37.6267334,apartments,500.0
808,55.766965600000006,37.62573825,office,1000.0
809,55.766918950000004,37.62618535,apartments,500.0
810,55.76756145,37.627870650000006,apartments,500.0
811,55.767521349999996,37.62730605,apartments,500.0
812,55.7687206,37.6272033,apartments,500.0
813,55.7690089,37.627703600000004,office,1000.0
814,55.76896895,37.6272376,office,1000.0
815,55.76922975,37.626580950000005,apartments,500.0
816,55.7689701,37.6263594,office,1000.0
817,55.7692375,37.62745635,apartments,500.0
818,55.769225750000004,37.62684935,apartments,500.0
819,55.768702950000005,37.626717549999995,apartments,500.0
820,55.7684985,37.62603905,apartments,500.0
821,55.76692535,37.62964015,office,1000.0
822,55.76687335,37.6292821,apartments,500.0
823,55.766776050000004,37.6286225,apartments,500.0
824,55.76905595,37.6296797,apartments,500.0
825,55.768644699999996,37.62999515,apartments,500.0
826,55.76866175,37.62852805,apartments,500.0
827,55.76877345,37.6290543,apartments,500.0
828,55.768597099999994,37.6290839,apartments,500.0
829,55.7683063,37.628658099999996,apartments,500.0
830,55.7683278,37.62909075,apartments,500.0
831,55.76926245,37.628437950000006,apartments,500.0
832,55.76927725,37.62873175,apartments,500.0
833,55.7690451,37.6292917,apartments,500.0
834,55.769285350000004,37.6300847,apartments,500.0
835,55.769093999999996,37.63009615,apartments,500.0
836,55.7688408,37.630051949999995,office,1000.0
837,55.75018795,37.597442900000004,apartments,500.0
838,55.749511749999996,37.595995849999994,apartments,500.0
839,55.75047875,37.597953849999996,office,1000.0
840,55.75044565,37.597579800000005,apartments,500.0
841,55.75046485,37.59959215,commercial,1000.0
842,55.766738000000004,37.635286199999996,office,1000.0
843,55.769353100000004,37.636504,apartments,500.0
844,55.7674397,37.63070765,apartments,500.0
845,55.76818625,37.63218565,office,1000.0
846,55.7672359,37.63240935,apartments,500.0
847,55.7678372,37.6322095,office,1000.0
848,55.767534350000005,37.6321175,office,1000.0
849,55.767439350000004,37.63112495,apartments,500.0
850,55.76767175,37.632021800000004,office,1000.0
851,55.7671131,37.6330357,apartments,500.0
852,55.7677689,37.632765449999994,office,1000.0
853,55.76749485,37.63265065,office,1000.0
854,55.768559350000004,37.63306125,commercial,1000.0
855,55.76792395,37.634061349999996,apartments,500.0
856,55.7677341,37.6351127,office,1000.0
857,55.76866245,37.634794549999995,apartments,500.0
858,55.76860875,37.6352312,apartments,500.0
859,55.76827185,37.63424895,apartments,500.0
860,55.768533399999995,37.635723299999995,apartments,500.0
861,55.76956025,37.63664515,apartments,500.0
862,55.76651065,37.6394027,commercial,1000.0
863,55.76579705,37.639420799999996,office,1000.0
864,55.765988,37.641076999999996,commercial,1000.0
865,55.7655609,37.64097025,commercial,1000.0
866,55.7658775,37.639979600000004,office,1000.0
867,55.7661204,37.640164049999996,commercial,1000.0
868,55.7669099,37.639126000000005,commercial,1000.0
869,55.769532,37.64063575,commercial,1000.0
870,55.76707465,37.63952505,apartments,500.0
871,55.766978,37.6401945,commercial,1000.0
872,55.7666542,37.64406435,office,1000.0
873,55.765805900000004,37.64219025,commercial,1000.0
874,55.76630365,37.643617899999995,office,1000.0
875,55.767957100000004,37.64421805,office,1000.0
876,55.7673287,37.64277765,office,1000.0
877,55.7668195,37.6439003,office,1000.0
878,55.768180099999995,37.6421554,commercial,1000.0
879,55.7684708,37.64227525,commercial,1000.0
880,55.7683902,37.6428312,commercial,1000.0
881,55.755560849999995,37.601617250000004,commercial,1000.0
882,55.7550148,37.6022674,commercial,1000.0
883,55.754987099999994,37.60191365,commercial,1000.0
884,55.75479345,37.602028849999996,commercial,1000.0
885,55.755869450000006,37.6013637,commercial,1000.0
886,55.756042699999995,37.6010118,commercial,1000.0
887,55.756120949999996,37.602358100000004,office,1000.0
888,55.76369215,37.64233755,office,1000.0
889,55.76380115,37.64188575,commercial,1000.0
890,55.7639715,37.641551750000005,commercial,1000.0
891,55.76556135,37.639168299999994,commercial,1000.0
892,55.76513705,37.63890155,office,1000.0
893,55.7653564,37.640675,apartments,500.0
894,55.765209,37.64017915,apartments,500.0
895,55.7653981,37.6396077,apartments,500.0
896,55.76282455,37.633454400000005,commercial,1000.0
897,55.7626023,37.63317645,commercial,1000.0
898,55.7627412,37.63317295,commercial,1000.0
899,55.7650669,37.630751700000005,office,1000.0
900,55.7649046,37.63181085,commercial,1000.0
901,55.7649551,37.6311656,office,1000.0
902,55.76437665,37.63287105,office,1000.0
903,55.76260055,37.6342018,apartments,500.0
904,55.76291095,37.634212899999994,commercial,1000.0
905,55.76289319999999,37.628052249999996,office,1000.0
906,55.763124149999996,37.625708700000004,office,1000.0
907,55.76316355,37.62641725,apartments,500.0
908,55.763143549999995,37.626853350000005,apartments,500.0
909,55.76531435,37.6270626,apartments,500.0
910,55.7656915,37.626983800000005,apartments,500.0
911,55.765363449999995,37.6272106,office,1000.0
912,55.76531625,37.619685849999996,commercial,1000.0
913,55.76469485,37.621942250000004,apartments,500.0
914,55.765417049999996,37.6215718,apartments,500.0
915,55.76351535,37.62322975,university,1000.0
916,55.7653642,37.6169693,apartments,500.0
917,55.76510475,37.61726735,commercial,1000.0
918,55.76382565,37.614524450000005,apartments,500.0
919,55.76510545,37.6159958,apartments,500.0
920,55.7651738,37.61148475,apartments,500.0
921,55.7634122,37.60846385,apartments,500.0
922,55.7647864,37.60765785,office,1000.0
923,55.7655424,37.6102051,apartments,500.0
924,55.758466150000004,37.64074535,apartments,500.0
925,55.7628498,37.60658015,apartments,500.0
926,55.762589750000004,37.604976300000004,commercial,1000.0
927,55.76496075,37.6022104,apartments,500.0
928,55.76556645,37.60223725,commercial,1000.0
929,55.76399445,37.5958817,apartments,500.0
930,55.76261615,37.5958012,apartments,500.0
931,55.763605150000004,37.59653065,apartments,500.0
932,55.7632463,37.5970414,apartments,500.0
933,55.7636291,37.59704805,apartments,500.0
934,55.7629032,37.5963651,apartments,500.0
935,55.765147600000006,37.597408200000004,commercial,1000.0
936,55.76496695,37.5976294,apartments,500.0
937,55.76417735,37.596495250000004,apartments,500.0
938,55.7641391,37.59608135,office,1000.0
939,55.76469735,37.59552765,commercial,1000.0
940,55.76422495,37.595822850000005,apartments,500.0
941,55.76493605,37.597189799999995,commercial,1000.0
942,55.76450425,37.59718935,apartments,500.0
943,55.76434965,37.59635265,apartments,500.0
944,55.764399499999996,37.596815500000005,apartments,500.0
945,55.76492035,37.5990676,commercial,1000.0
946,55.7643056,37.59979185,apartments,500.0
947,55.7657046,37.594920099999996,apartments,500.0
948,55.765381250000004,37.595678,apartments,500.0
949,55.760969200000005,37.6114282,apartments,500.0
950,55.76121655,37.611098350000006,apartments,500.0
951,55.75966075,37.609512949999996,office,1000.0
952,55.75930435,37.60907935,apartments,500.0
